Country;Country Code;District;District Code;Cadastre;Cadastre Code
Czech Republic;CZ;Blansko;3701;Lačnov u Lysic;763233
Czech Republic;CZ;Blansko;3701;Lazinov;679275
Czech Republic;CZ;Blansko;3701;Lažánky u Blanska;679453
Czech Republic;CZ;Blansko;3701;Lažany;679496
Czech Republic;CZ;Blansko;3701;Letovice;680711
Czech Republic;CZ;Blansko;3701;Lhota Rapotina;681148
Czech Republic;CZ;Blansko;3701;Lhota u Letovic;680729
Czech Republic;CZ;Blansko;3701;Lhota u Lysic;681199
Czech Republic;CZ;Blansko;3701;Lhota u Olešnice;681202
Czech Republic;CZ;Blansko;3701;Lipovec u Blanska;684694
Czech Republic;CZ;Blansko;3701;Lipůvka;684830
Czech Republic;CZ;Blansko;3701;Louka;687189
Czech Republic;CZ;Blansko;3701;Lubě;687871
Czech Republic;CZ;Blansko;3701;Ludíkov;688436
Czech Republic;CZ;Blansko;3701;Lysice;689661
Czech Republic;CZ;Blansko;3701;Makov;690015
Czech Republic;CZ;Blansko;3701;Malá Lhota;690112
Czech Republic;CZ;Blansko;3701;Malá Roudka;690244
Czech Republic;CZ;Blansko;3701;Meziříčko u Letovic;693740
Czech Republic;CZ;Blansko;3701;Míchov u Boskovic;694045
Czech Republic;CZ;Blansko;3701;Milonice u Lipůvky;695076
Czech Republic;CZ;Blansko;3701;Mladkov u Boskovic;608483
Czech Republic;CZ;Blansko;3701;Molenburk;787841
Czech Republic;CZ;Blansko;3701;Němčice;703028
Czech Republic;CZ;Blansko;3701;Novičí;706850
Czech Republic;CZ;Blansko;3701;Nýrov;708411
Czech Republic;CZ;Blansko;3701;Obora u Boskovic;708640
Czech Republic;CZ;Blansko;3701;Okrouhlá u Boskovic;709581
Czech Republic;CZ;Blansko;3701;Olešná u Blanska;710318
Czech Republic;CZ;Blansko;3701;Olešnice na Moravě;710415
Czech Republic;CZ;Blansko;3701;Olomučany;710954
Czech Republic;CZ;Blansko;3701;Ořechov u Letovic;657701
Czech Republic;CZ;Blansko;3701;Ostrov u Macochy;716065
Czech Republic;CZ;Blansko;3701;Pamětice na Moravě;717525
Czech Republic;CZ;Blansko;3701;Petrov;719765
Czech Republic;CZ;Blansko;3701;Petrovice u Blanska;720151
Czech Republic;CZ;Blansko;3701;Podolí u Míchova;694053
Czech Republic;CZ;Blansko;3701;Prostřední Poříčí;733814
Czech Republic;CZ;Blansko;3701;Rájec nad Svitavou;738905
Czech Republic;CZ;Blansko;3701;Ráječko;738913
Czech Republic;CZ;Blansko;3701;Roubanina;625795
Czech Republic;CZ;Blansko;3701;Rozseč nad Kunštátem;742317
Czech Republic;CZ;Blansko;3701;Rozsíčka;742368
Czech Republic;CZ;Blansko;3701;Rudice u Blanska;743232
Czech Republic;CZ;Blansko;3701;Rudka u Kunštátu;743283
Czech Republic;CZ;Blansko;3701;Rumberk;625809
Czech Republic;CZ;Blansko;3701;Sasina;760935
Czech Republic;CZ;Blansko;3701;Sebranice u Boskovic;746401
Czech Republic;CZ;Blansko;3701;Senetářov;747432
Czech Republic;CZ;Blansko;3701;Skalice nad Svitavou;747998
Czech Republic;CZ;Blansko;3701;Skočova Lhota;690252
Czech Republic;CZ;Blansko;3701;Skrchov;748650
Czech Republic;CZ;Blansko;3701;Skřib;758698
Czech Republic;CZ;Blansko;3701;Slatinka;680737
Czech Republic;CZ;Blansko;3701;Sloup v Moravském krasu;750662
Czech Republic;CZ;Blansko;3701;Spešov;752827
Czech Republic;CZ;Blansko;3701;Stvolová;758680
Czech Republic;CZ;Blansko;3701;Sudice u Boskovic;758736
Czech Republic;CZ;Blansko;3701;Suchdol v Moravském krasu;777251
Czech Republic;CZ;Blansko;3701;Suchý;759317
Czech Republic;CZ;Blansko;3701;Sulíkov;759457
Czech Republic;CZ;Blansko;3701;Svárov u Velkých Opatovic;759902
Czech Republic;CZ;Blansko;3701;Svatá Kateřina;762253
Czech Republic;CZ;Blansko;3701;Světlá u Šebetova;762172
Czech Republic;CZ;Blansko;3701;Svinošice;760889
Czech Republic;CZ;Blansko;3701;Svitávka;760943
Czech Republic;CZ;Blansko;3701;Sychotín;677442
Czech Republic;CZ;Blansko;3701;Šebetov;762181
Czech Republic;CZ;Blansko;3701;Šebrov;762261
Czech Republic;CZ;Blansko;3701;Šošůvka;762938
Czech Republic;CZ;Blansko;3701;Štěchov;763241
Czech Republic;CZ;Blansko;3701;Tasovice;765112
Czech Republic;CZ;Blansko;3701;Těchov;765520
Czech Republic;CZ;Blansko;3701;Touboř;767794
Czech Republic;CZ;Blansko;3701;Trávník u Kladorub;665282
Czech Republic;CZ;Blansko;3701;Třebětín u Letovic;680745
Czech Republic;CZ;Blansko;3701;Uhřice u Boskovic;773336
Czech Republic;CZ;Blansko;3701;Újezd u Boskovic;773875
Czech Republic;CZ;Blansko;3701;Újezd u Černé Hory;773913
Czech Republic;CZ;Blansko;3701;Újezd u Kunštátu;677451
Czech Republic;CZ;Blansko;3701;Úsobrno;774774
Czech Republic;CZ;Blansko;3701;Ústup;742376
Czech Republic;CZ;Blansko;3701;Valchov;776602
Czech Republic;CZ;Blansko;3701;Vanovice;776831
Czech Republic;CZ;Blansko;3701;Vavřinec na Moravě;777269
Czech Republic;CZ;Blansko;3701;Vážany u Boskovic;777285
Czech Republic;CZ;Blansko;3701;Velenov;777790
Czech Republic;CZ;Blansko;3701;Velká Roudka;778605
Czech Republic;CZ;Blansko;3701;Velké Opatovice;779237
Czech Republic;CZ;Blansko;3701;Veselice na Moravě;777277
Czech Republic;CZ;Blansko;3701;Veselka u Olešnice;666891
Czech Republic;CZ;Blansko;3701;Vilémovice u Macochy;782033
Czech Republic;CZ;Blansko;3701;Vísky u Letovic;782530
Czech Republic;CZ;Blansko;3701;Vlkov u Letovic;758701
Czech Republic;CZ;Blansko;3701;Voděrady u Kunštátu;784249
Czech Republic;CZ;Blansko;3701;Vranová u Letovic;785431
Czech Republic;CZ;Blansko;3701;Vratíkov;785598
Czech Republic;CZ;Blansko;3701;Vřesice;759465
Czech Republic;CZ;Blansko;3701;Zábludov;789232
Czech Republic;CZ;Blansko;3701;Závist;695084
Czech Republic;CZ;Blansko;3701;Zboněk;680753
Czech Republic;CZ;Blansko;3701;Zbraslavec;791814
Czech Republic;CZ;Blansko;3701;Žďár u Blanska;795194
Czech Republic;CZ;Blansko;3701;Žďárná;795534
Czech Republic;CZ;Blansko;3701;Žernovník u Černé Hory;796557
Czech Republic;CZ;Blansko;3701;Žerůtky;796654
Czech Republic;CZ;Brno-město;3702;Bohunice;612006
Czech Republic;CZ;Brno-město;3702;Bosonohy;608505
Czech Republic;CZ;Brno-město;3702;Brněnské Ivanovice;612227
Czech Republic;CZ;Brno-město;3702;Bystrc;611778
Czech Republic;CZ;Brno-město;3702;Černá Pole;610771
Czech Republic;CZ;Brno-město;3702;Černovice;611263
Czech Republic;CZ;Brno-město;3702;Dolní Heršpice;612111
Czech Republic;CZ;Brno-město;3702;Dvorska;633895
Czech Republic;CZ;Brno-město;3702;Holásky;612243
Czech Republic;CZ;Brno-město;3702;Horní Heršpice;612065
Czech Republic;CZ;Brno-město;3702;Husovice;610844
Czech Republic;CZ;Brno-město;3702;Chrlice;654132
Czech Republic;CZ;Brno-město;3702;Ivanovice;655856
Czech Republic;CZ;Brno-město;3702;Jehnice;658201
Czech Republic;CZ;Brno-město;3702;Jundrov;610542
Czech Republic;CZ;Brno-město;3702;Kníničky;611905
Czech Republic;CZ;Brno-město;3702;Kohoutovice;610313
Czech Republic;CZ;Brno-město;3702;Komárov;611026
Czech Republic;CZ;Brno-město;3702;Komín;610585
Czech Republic;CZ;Brno-město;3702;Královo Pole;611484
Czech Republic;CZ;Brno-město;3702;Lesná;610887
Czech Republic;CZ;Brno-město;3702;Líšeň;612405
Czech Republic;CZ;Brno-město;3702;Maloměřice;612499
Czech Republic;CZ;Brno-město;3702;Medlánky;611743
Czech Republic;CZ;Brno-město;3702;Město Brno;610003
Czech Republic;CZ;Brno-město;3702;Mokrá Hora;611701
Czech Republic;CZ;Brno-město;3702;Nový Lískovec;610283
Czech Republic;CZ;Brno-město;3702;Obřany;612553
Czech Republic;CZ;Brno-město;3702;Ořešín;712680
Czech Republic;CZ;Brno-město;3702;Pisárky;610208
Czech Republic;CZ;Brno-město;3702;Ponava;611379
Czech Republic;CZ;Brno-město;3702;Přízřenice;612146
Czech Republic;CZ;Brno-město;3702;Řečkovice;611646
Czech Republic;CZ;Brno-město;3702;Sadová;611565
Czech Republic;CZ;Brno-město;3702;Slatina;612286
Czech Republic;CZ;Brno-město;3702;Soběšice;751910
Czech Republic;CZ;Brno-město;3702;Staré Brno;610089
Czech Republic;CZ;Brno-město;3702;Starý Lískovec;612014
Czech Republic;CZ;Brno-město;3702;Stránice;610330
Czech Republic;CZ;Brno-město;3702;Štýřice;610186
Czech Republic;CZ;Brno-město;3702;Trnitá;610950
Czech Republic;CZ;Brno-město;3702;Tuřany;612171
Czech Republic;CZ;Brno-město;3702;Útěchov u Brna;775550
Czech Republic;CZ;Brno-město;3702;Veveří;610372
Czech Republic;CZ;Brno-město;3702;Zábrdovice;610704
Czech Republic;CZ;Brno-město;3702;Žabovřesky;610470
Czech Republic;CZ;Brno-město;3702;Žebětín;795674
Czech Republic;CZ;Brno-město;3702;Židenice;611115
Czech Republic;CZ;Brno-venkov;3703;Alexovice;655821
Czech Republic;CZ;Brno-venkov;3703;Babice nad Svitavou;600695
Czech Republic;CZ;Brno-venkov;3703;Babice u Rosic;600709
Czech Republic;CZ;Brno-venkov;3703;Bedřichovice;601381
Czech Republic;CZ;Brno-venkov;3703;Běleč u Lomnice;601918
Czech Republic;CZ;Brno-venkov;3703;Bílovice nad Svitavou;604551
Czech Republic;CZ;Brno-venkov;3703;Biskoupky na Moravě;604755
Czech Republic;CZ;Brno-venkov;3703;Blahoňov;604941
Czech Republic;CZ;Brno-venkov;3703;Blažovice;605573
Czech Republic;CZ;Brno-venkov;3703;Blučina;605808
Czech Republic;CZ;Brno-venkov;3703;Borač;607428
Czech Republic;CZ;Brno-venkov;3703;Borovník;607894
Czech Republic;CZ;Brno-venkov;3703;Braníškov;609340
Czech Republic;CZ;Brno-venkov;3703;Branišovice;609374
Czech Republic;CZ;Brno-venkov;3703;Bratčice;609561
Czech Republic;CZ;Brno-venkov;3703;Brumov u Lomnice;613053
Czech Republic;CZ;Brno-venkov;3703;Brusná;613339
Czech Republic;CZ;Brno-venkov;3703;Březina u Křtin;614092
Czech Republic;CZ;Brno-venkov;3703;Březina u Tišnova;614114
Czech Republic;CZ;Brno-venkov;3703;Budkovice;615595
Czech Republic;CZ;Brno-venkov;3703;Bukovice u Rohozce;616010
Czech Republic;CZ;Brno-venkov;3703;Cvrčovice u Pohořelic;618152
Czech Republic;CZ;Brno-venkov;3703;Čebín;618764
Czech Republic;CZ;Brno-venkov;3703;Černvír;620661
Czech Republic;CZ;Brno-venkov;3703;Česká;621226
Czech Republic;CZ;Brno-venkov;3703;Čížky;775452
Czech Republic;CZ;Brno-venkov;3703;Čučice;624373
Czech Republic;CZ;Brno-venkov;3703;Deblín;624853
Czech Republic;CZ;Brno-venkov;3703;Dolní Kounice;629286
Czech Republic;CZ;Brno-venkov;3703;Dolní Loučky;629669
Czech Republic;CZ;Brno-venkov;3703;Domašov u Brna;630799
Czech Republic;CZ;Brno-venkov;3703;Doubravník;631388
Czech Republic;CZ;Brno-venkov;3703;Drahonín;631761
Czech Republic;CZ;Brno-venkov;3703;Drásov;632104
Czech Republic;CZ;Brno-venkov;3703;Hajany;636541
Czech Republic;CZ;Brno-venkov;3703;Hájek u Tišnova;636711
Czech Republic;CZ;Brno-venkov;3703;Heroltice u Tišnova;638412
Czech Republic;CZ;Brno-venkov;3703;Hlína u Ivančic;639184
Czech Republic;CZ;Brno-venkov;3703;Hluboké Dvory;639656
Czech Republic;CZ;Brno-venkov;3703;Holasice;640778
Czech Republic;CZ;Brno-venkov;3703;Holasice u Veverské Bítýšky;679461
Czech Republic;CZ;Brno-venkov;3703;Horákov;641847
Czech Republic;CZ;Brno-venkov;3703;Horní Loučky;643416
Czech Republic;CZ;Brno-venkov;3703;Hostěnice;645664
Czech Republic;CZ;Brno-venkov;3703;Hradčany u Tišnova;646687
Czech Republic;CZ;Brno-venkov;3703;Hrubšice;648639
Czech Republic;CZ;Brno-venkov;3703;Hrušovany u Brna;648833
Czech Republic;CZ;Brno-venkov;3703;Husle;719331
Czech Republic;CZ;Brno-venkov;3703;Hvozdec u Veverské Bítýšky;650307
Czech Republic;CZ;Brno-venkov;3703;Chudčice;654591
Czech Republic;CZ;Brno-venkov;3703;Ivaň;655708
Czech Republic;CZ;Brno-venkov;3703;Ivančice;655724
Czech Republic;CZ;Brno-venkov;3703;Jamné u Tišnova;656607
Czech Republic;CZ;Brno-venkov;3703;Javůrek;657972
Czech Republic;CZ;Brno-venkov;3703;Jilmoví;719340
Czech Republic;CZ;Brno-venkov;3703;Jinačovice;660272
Czech Republic;CZ;Brno-venkov;3703;Jiříkovice;661091
Czech Republic;CZ;Brno-venkov;3703;Kaly;662321
Czech Republic;CZ;Brno-venkov;3703;Kanice;663000
Czech Republic;CZ;Brno-venkov;3703;Katov;676519
Czech Republic;CZ;Brno-venkov;3703;Ketkovice;664855
Czech Republic;CZ;Brno-venkov;3703;Klokočí u Olší;711128
Czech Republic;CZ;Brno-venkov;3703;Kobylnice u Brna;667471
Czech Republic;CZ;Brno-venkov;3703;Kounické Předměstí;655741
Czech Republic;CZ;Brno-venkov;3703;Kovalovice;671282
Czech Republic;CZ;Brno-venkov;3703;Kratochvilka;674133
Czech Republic;CZ;Brno-venkov;3703;Křeptov;601926
Czech Republic;CZ;Brno-venkov;3703;Křižínkov;676527
Czech Republic;CZ;Brno-venkov;3703;Křížovice;676675
Czech Republic;CZ;Brno-venkov;3703;Kupařovice;677582
Czech Republic;CZ;Brno-venkov;3703;Kuřim;677655
Czech Republic;CZ;Brno-venkov;3703;Kuřimská Nová Ves;677680
Czech Republic;CZ;Brno-venkov;3703;Kuřimské Jestřabí;677698
Czech Republic;CZ;Brno-venkov;3703;Lažánky u Veverské Bítýšky;679470
Czech Republic;CZ;Brno-venkov;3703;Ledce u Židlochovic;679682
Czech Republic;CZ;Brno-venkov;3703;Lelekovice;679895
Czech Republic;CZ;Brno-venkov;3703;Lesní Hluboké;680192
Czech Republic;CZ;Brno-venkov;3703;Letkovice;655830
Czech Republic;CZ;Brno-venkov;3703;Litava;711136
Czech Republic;CZ;Brno-venkov;3703;Litostrov;685836
Czech Republic;CZ;Brno-venkov;3703;Loděnice u Moravského Krumlova;686344
Czech Republic;CZ;Brno-venkov;3703;Lomnice u Tišnova;686654
Czech Republic;CZ;Brno-venkov;3703;Lomnička u Tišnova;686808
Czech Republic;CZ;Brno-venkov;3703;Lubné;688037
Czech Republic;CZ;Brno-venkov;3703;Lukovany;689041
Czech Republic;CZ;Brno-venkov;3703;Malešovice;690872
Czech Republic;CZ;Brno-venkov;3703;Malhostovice;690911
Czech Republic;CZ;Brno-venkov;3703;Maňová;719358
Czech Republic;CZ;Brno-venkov;3703;Maršov u Veverské Bítýšky;691941
Czech Republic;CZ;Brno-venkov;3703;Medlov;692590
Czech Republic;CZ;Brno-venkov;3703;Mělčany u Ivančic;692786
Czech Republic;CZ;Brno-venkov;3703;Měnín;693090
Czech Republic;CZ;Brno-venkov;3703;Modřice;697931
Czech Republic;CZ;Brno-venkov;3703;Mokrá u Brna;698199
Czech Republic;CZ;Brno-venkov;3703;Moravany u Brna;698504
Czech Republic;CZ;Brno-venkov;3703;Moravské Bránice;698890
Czech Republic;CZ;Brno-venkov;3703;Moravské Knínice;699055
Czech Republic;CZ;Brno-venkov;3703;Moutnice;699985
Czech Republic;CZ;Brno-venkov;3703;Mušov;700401
Czech Republic;CZ;Brno-venkov;3703;Nebovidy u Brna;701831
Czech Republic;CZ;Brno-venkov;3703;Nedvědice pod Pernštejnem;702307
Czech Republic;CZ;Brno-venkov;3703;Nelepeč;702811
Czech Republic;CZ;Brno-venkov;3703;Němčice u Ivančic;655813
Czech Republic;CZ;Brno-venkov;3703;Němčičky;703052
Czech Republic;CZ;Brno-venkov;3703;Neslovice;703729
Czech Republic;CZ;Brno-venkov;3703;Nesvačilka;703834
Czech Republic;CZ;Brno-venkov;3703;Níhov;704547
Czech Republic;CZ;Brno-venkov;3703;Nosislav;704865
Czech Republic;CZ;Brno-venkov;3703;Nová Ves u Oslavan;705659
Czech Republic;CZ;Brno-venkov;3703;Nová Ves u Pohořelic;705667
Czech Republic;CZ;Brno-venkov;3703;Nové Bránice;706043
Czech Republic;CZ;Brno-venkov;3703;Nuzířov;690929
Czech Republic;CZ;Brno-venkov;3703;Odrovice;709077
Czech Republic;CZ;Brno-venkov;3703;Ochoz u Brna;709433
Czech Republic;CZ;Brno-venkov;3703;Ochoz u Tišnova;709441
Czech Republic;CZ;Brno-venkov;3703;Olší u Tišnova;711144
Czech Republic;CZ;Brno-venkov;3703;Omice;711195
Czech Republic;CZ;Brno-venkov;3703;Opatovice u Rajhradu;711527
Czech Republic;CZ;Brno-venkov;3703;Ořechov;712612
Czech Republic;CZ;Brno-venkov;3703;Osiky;713112
Czech Republic;CZ;Brno-venkov;3703;Oslavany;713180
Czech Republic;CZ;Brno-venkov;3703;Ostopovice;713392
Czech Republic;CZ;Brno-venkov;3703;Ostrovačice;716103
Czech Republic;CZ;Brno-venkov;3703;Otmarov;738948
Czech Republic;CZ;Brno-venkov;3703;Padochov;717371
Czech Republic;CZ;Brno-venkov;3703;Pasohlávky;718220
Czech Republic;CZ;Brno-venkov;3703;Pejškov u Tišnova;718840
Czech Republic;CZ;Brno-venkov;3703;Pernštejn;702315
Czech Republic;CZ;Brno-venkov;3703;Pernštejnské Jestřabí;719366
Czech Republic;CZ;Brno-venkov;3703;Podolí u Borače;607436
Czech Republic;CZ;Brno-venkov;3703;Podolí u Brna;724254
Czech Republic;CZ;Brno-venkov;3703;Pohořelice nad Jihlavou;724866
Czech Republic;CZ;Brno-venkov;3703;Ponětovice;725641
Czech Republic;CZ;Brno-venkov;3703;Popovice u Rajhradu;725854
Czech Republic;CZ;Brno-venkov;3703;Popůvky u Brna;725871
Czech Republic;CZ;Brno-venkov;3703;Pozořice;726907
Czech Republic;CZ;Brno-venkov;3703;Prace;726915
Czech Republic;CZ;Brno-venkov;3703;Pravlov;733016
Czech Republic;CZ;Brno-venkov;3703;Prosatín;604950
Czech Republic;CZ;Brno-venkov;3703;Proseč u Březiny;614106
Czech Republic;CZ;Brno-venkov;3703;Prštice;733954
Czech Republic;CZ;Brno-venkov;3703;Předklášteří;767492
Czech Republic;CZ;Brno-venkov;3703;Přibice;735311
Czech Republic;CZ;Brno-venkov;3703;Příbram na Moravě;735639
Czech Republic;CZ;Brno-venkov;3703;Přibyslavice u Velké Bíteše;735787
Czech Republic;CZ;Brno-venkov;3703;Přísnotice;736261
Czech Republic;CZ;Brno-venkov;3703;Radostice u Brna;738310
Czech Republic;CZ;Brno-venkov;3703;Radoškov;735795
Czech Republic;CZ;Brno-venkov;3703;Rajhrad;738921
Czech Republic;CZ;Brno-venkov;3703;Rajhradice;738956
Czech Republic;CZ;Brno-venkov;3703;Rakové;711152
Czech Republic;CZ;Brno-venkov;3703;Rašov;739511
Czech Republic;CZ;Brno-venkov;3703;Rebešovice;740004
Czech Republic;CZ;Brno-venkov;3703;Rohozec u Tišnova;740454
Czech Republic;CZ;Brno-venkov;3703;Rojetín;740578
Czech Republic;CZ;Brno-venkov;3703;Rosice u Brna;741221
Czech Republic;CZ;Brno-venkov;3703;Rozdrojovice;742236
Czech Republic;CZ;Brno-venkov;3703;Rudka;743291
Czech Republic;CZ;Brno-venkov;3703;Řepka;613347
Czech Republic;CZ;Brno-venkov;3703;Řeznovice;745421
Czech Republic;CZ;Brno-venkov;3703;Řícmanice;745448
Czech Republic;CZ;Brno-venkov;3703;Říčany u Brna;745545
Czech Republic;CZ;Brno-venkov;3703;Říčky u Brna;630802
Czech Republic;CZ;Brno-venkov;3703;Řikonín;745570
Czech Republic;CZ;Brno-venkov;3703;Senorady;747530
Czech Republic;CZ;Brno-venkov;3703;Sentice;747581
Czech Republic;CZ;Brno-venkov;3703;Silůvky;747815
Czech Republic;CZ;Brno-venkov;3703;Sivice;747840
Czech Republic;CZ;Brno-venkov;3703;Skalička u Tišnova;787060
Czech Republic;CZ;Brno-venkov;3703;Skryje;643424
Czech Republic;CZ;Brno-venkov;3703;Smolín;751090
Czech Republic;CZ;Brno-venkov;3703;Sobotovice;752142
Czech Republic;CZ;Brno-venkov;3703;Sokolnice;752193
Czech Republic;CZ;Brno-venkov;3703;Stanoviště na Moravě;753653
Czech Republic;CZ;Brno-venkov;3703;Strhaře;756881
Czech Republic;CZ;Brno-venkov;3703;Střelice u Brna;757438
Czech Republic;CZ;Brno-venkov;3703;Střemchoví;629677
Czech Republic;CZ;Brno-venkov;3703;Svatoslav u Tišnova;760102
Czech Republic;CZ;Brno-venkov;3703;Synalov;761753
Czech Republic;CZ;Brno-venkov;3703;Syrovice;761834
Czech Republic;CZ;Brno-venkov;3703;Šerkovice;762377
Czech Republic;CZ;Brno-venkov;3703;Šlapanice u Brna;762792
Czech Republic;CZ;Brno-venkov;3703;Štěpánovice u Tišnova;763501
Czech Republic;CZ;Brno-venkov;3703;Šumice;764248
Czech Republic;CZ;Brno-venkov;3703;Telnice u Brna;765767
Czech Republic;CZ;Brno-venkov;3703;Těšany;766674
Czech Republic;CZ;Brno-venkov;3703;Tetčice;766861
Czech Republic;CZ;Brno-venkov;3703;Tišnov;767379
Czech Republic;CZ;Brno-venkov;3703;Tišnovská Nová Ves;767531
Czech Republic;CZ;Brno-venkov;3703;Trboušany;768057
Czech Republic;CZ;Brno-venkov;3703;Troskotovice;768553
Czech Republic;CZ;Brno-venkov;3703;Troubsko;768715
Czech Republic;CZ;Brno-venkov;3703;Tvarožná;771970
Czech Republic;CZ;Brno-venkov;3703;Újezd u Brna;773905
Czech Republic;CZ;Brno-venkov;3703;Újezd u Rosic;774006
Czech Republic;CZ;Brno-venkov;3703;Újezd u Tišnova;643432
Czech Republic;CZ;Brno-venkov;3703;Unín;774634
Czech Republic;CZ;Brno-venkov;3703;Unkovice;774642
Czech Republic;CZ;Brno-venkov;3703;Úsuší;775461
Czech Republic;CZ;Brno-venkov;3703;Velatice;777633
Czech Republic;CZ;Brno-venkov;3703;Veselí u Lomnice;613355
Czech Republic;CZ;Brno-venkov;3703;Veverská Bítýška;781304
Czech Republic;CZ;Brno-venkov;3703;Veverské Knínice;781312
Czech Republic;CZ;Brno-venkov;3703;Víckov;795470
Czech Republic;CZ;Brno-venkov;3703;Viničné Šumice;782360
Czech Republic;CZ;Brno-venkov;3703;Vlasatice;783307
Czech Republic;CZ;Brno-venkov;3703;Vohančice;784419
Czech Republic;CZ;Brno-venkov;3703;Vojkovice u Židlochovic;784567
Czech Republic;CZ;Brno-venkov;3703;Vranov u Brna;785407
Czech Republic;CZ;Brno-venkov;3703;Vranovice nad Svratkou;785512
Czech Republic;CZ;Brno-venkov;3703;Vratislávka;785652
Czech Republic;CZ;Brno-venkov;3703;Všechovice u Tišnova;787078
Czech Republic;CZ;Brno-venkov;3703;Vysoké Popovice;788325
Czech Republic;CZ;Brno-venkov;3703;Zahrada;662330
Czech Republic;CZ;Brno-venkov;3703;Zakřany;790478
Czech Republic;CZ;Brno-venkov;3703;Zálesná Zhoř;790583
Czech Republic;CZ;Brno-venkov;3703;Zastávka;791113
Czech Republic;CZ;Brno-venkov;3703;Zbraslav na Moravě;791806
Czech Republic;CZ;Brno-venkov;3703;Zbýšov u Oslavan;792110
Czech Republic;CZ;Brno-venkov;3703;Zhoř u Rohozce;792918
Czech Republic;CZ;Brno-venkov;3703;Žabčice;794121
Czech Republic;CZ;Brno-venkov;3703;Žatčany;794724
Czech Republic;CZ;Brno-venkov;3703;Žďárec;795488
Czech Republic;CZ;Brno-venkov;3703;Želešice;795968
Czech Republic;CZ;Brno-venkov;3703;Železné;796107
Czech Republic;CZ;Brno-venkov;3703;Žernůvka;702820
Czech Republic;CZ;Brno-venkov;3703;Židlochovice;796701
Czech Republic;CZ;Bruntál;3801;Adamov u Karlovic;663409
Czech Republic;CZ;Bruntál;3801;Albrechtice u Rýmařova;614980
Czech Republic;CZ;Bruntál;3801;Andělská Hora ve Slezsku;760412
